Automatic_Speech_Recognition|End-to-end Automatic Speech Recognition for Madarian and English in Tensorflow |2063|2063|363|MIT License|53|46.871403|Python|{'Python': 99.01, 'Shell': 0.99}
galaxy-image-classifier-tensorflow|TensorFlow Image Classifier Files that can be used to classify whether an image is of a Spiral or an Elliptical Galaxy|99|99|31|NO LICENSE|2|46.846863|Python|{'Python': 100.0}
tensorflow-multi-dimensional-lstm|Multi dimensional LSTM as described in Alex Graves' Paper https://arxiv.org/pdf/0705.2011.pdf|81|81|34|Apache License 2.0|3|46.838036|Jupyter Notebook|{'Jupyter Notebook': 94.5, 'Python': 5.43, 'Shell': 0.06}
UNet-in-Tensorflow|U-Net implementation in Tensorflow|67|67|37|MIT License|4|46.817924|Jupyter Notebook|{'Jupyter Notebook': 99.65, 'Python': 0.33, 'Makefile': 0.02}
cpm|Convolutional Pose Machines in TensorFlow|72|72|44|NO LICENSE|3|46.764744|Jupyter Notebook|{'Jupyter Notebook': 94.66, 'Python': 5.34}
im2latex-tensorflow|Tensorflow implementation of the HarvardNLP paper - What You Get Is What You See: A Visual Markup Decompiler (https://arxiv.org/pdf/1609.04938v1.pdf)|99|99|31|NO LICENSE|10|46.742516|HTML|{'HTML': 69.67, 'Lua': 11.91, 'Python': 10.06, 'Jupyter Notebook': 7.22, 'JavaScript': 1.15}
food-101-keras|Food Classification with Deep Learning in Keras / Tensorflow|328|328|117|MIT License|13|46.735836|Jupyter Notebook|{'Jupyter Notebook': 99.89, 'JavaScript': 0.06, 'Python': 0.04, 'CSS': 0.01, 'HTML': 0.01}
LibroTensorFlow|Tutorial básico de uso de TensorFlow|85|85|76|NO LICENSE|3|46.710876|Python|{'Python': 100.0}
RNN-Tutorial|Recurrent Neural Networks  - A Short TensorFlow Tutorial|9|9|202|Apache License 2.0|0|46.66369|Python|{'Python': 100.0}
model-analysis|Model analysis tools for TensorFlow|278|278|25|Apache License 2.0|4|46.634914|HTML|{'HTML': 44.65, 'JavaScript': 38.44, 'Python': 16.92}
deep-photo-styletransfer-tf|Tensorflow (Python API) implementation of Deep Photo Style Transfer|445|445|101|NO LICENSE|4|46.609833|Python|{'Python': 100.0}
neural-cryptography-tensorflow|Neural Networks that invent their own encryption :key:|126|126|28|MIT License|1|46.595387|Python|{'Python': 100.0}
u-net-brain-tumor|U-Net Brain Tumor Segmentation in TensorFlow|119|119|64|NO LICENSE|18|46.58988|Python|{'Python': 100.0}
A_Guide_to_Running_Tensorflow_Models_on_Android|"This is the code for""A Guide to Running Tensorflow Models on Android"" By SIraj Raval on Youtube"|220|220|104|NO LICENSE|6|46.5314|Java|{'Java': 97.89, 'Python': 1.42, 'Jupyter Notebook': 0.69}
BinaryNet.tf|BNN implementation in tensorflow |67|67|31|NO LICENSE|8|46.4931|Python|{'Python': 100.0}
TensorFlow|Examples built with TensorFlow|11|11|25|NO LICENSE|0|46.483585|Python|{'Python': 100.0}
QANet|A Tensorflow implementation of QANet for machine reading comprehension|361|361|106|MIT License|4|46.44486|Python|{'Python': 96.5, 'HTML': 2.23, 'Shell': 1.26}
webcam-pix2pix-tensorflow|Source code and pretrained model for webcam pix2pix|176|176|31|MIT License|2|46.430996|Python|{'Python': 100.0}
tensorflow-on-arm|TensorFlow for Arm|136|136|22|MIT License|2|46.419598|Shell|{'Shell': 100.0}
Human-Activity-Recognition-using-CNN|Convolutional Neural Network for Human Activity Recognition in Tensorflow|228|228|130|Apache License 2.0|0|46.41172|Jupyter Notebook|{'Jupyter Notebook': 57.5, 'Java': 42.5}
seqgan-text-tensorflow|:dango: SeqGAN implementation for generating text using an RNN.|63|63|35|GNU General Public License v3.0|2|46.41072|Python|{'Python': 100.0}
tensorflow_end2end_speech_recognition|End-to-End speech recognition implementation base on TensorFlow (CTC, Attention, and MTL training)|142|142|54|MIT License|9|46.351826|Python|{'Python': 99.58, 'Shell': 0.42}
nmt-keras|Neural Machine Translation with Keras (Theano/Tensorflow)|218|218|46|MIT License|0|46.214905|Python|{'Python': 56.47, 'CSS': 24.82, 'HTML': 14.65, 'JavaScript': 2.7, 'Shell': 1.13, 'PHP': 0.23}
attentional_factorization_machine|TensorFlow Implementation of Attentional Factorization Machine|105|105|64|NO LICENSE|5|46.204098||{}
tensorflow-style-transfer-android||58|58|37|Apache License 2.0|2|46.164074|C++|{'C++': 83.48, 'Java': 15.37, 'C': 1.15}
tensorflow-tutorial|Some tensorflow demo|38|38|30|NO LICENSE|4|46.156067|Python|{'Python': 85.73, 'C++': 12.49, 'Makefile': 1.18, 'Shell': 0.6}
GAN-MNIST|Generative Adversarial Network for MNIST with tensorflow|123|123|60|NO LICENSE|3|46.07931|Python|{'Python': 100.0}
PhotographicImageSynthesis|Photographic Image Synthesis with Cascaded Refinement Networks|1049|1049|179|NO LICENSE|9|46.01036|Python|{'Python': 71.62, 'Matlab': 28.2, 'Mercury': 0.19}
Technical-Analysis-And-Practice-in-TensorFlow|《TensorFlow技术解析与实战》的源码整理、补充和讨论|88|88|64|NO LICENSE|2|46.001324|Python|{'Python': 75.83, 'CSS': 18.74, 'Shell': 2.69, 'JavaScript': 1.71, 'HTML': 1.04}
resnet-cppn-gan-tensorflow|Using Residual Generative Adversarial Networks and Variational Auto-encoder techniques to produce high resolution images.|98|98|29|NO LICENSE|1|45.99303|Python|{'Python': 100.0}
tensorflow-mnist-tutorial|"Sample code for ""Tensorflow and deep learning, without a PhD"" presentation and code lab."|4|4|109|Apache License 2.0|0|45.846535|Python|{'Python': 100.0}
aws-tensorflow-setup|Install TensorFlow on AWS GPU-instance|63|63|34|NO LICENSE|4|45.82632|Shell|{'Shell': 100.0}
tensorflow-triplet-loss|Implementation of triplet loss in TensorFlow|100|100|27|MIT License|3|45.796635|Python|{'Python': 100.0}
tacotron|An independent TensorFlow implementation of Google's Tacotron speech synthesis with pre-trained model|718|718|263|MIT License|52|45.752464|Python|{'Python': 100.0}
tensorflow-nvJetson|TensorFlow for Nvidia Jetson, also include patch and script for building.|96|96|27|NO LICENSE|0|45.735077|Python|{'Python': 91.83, 'Shell': 8.17}
tensorflow.js_explained|"This is the code for ""Tensorflow.js Explained"" By Siraj Raval on Youtube "|95|95|27|MIT License|1|45.67449|JavaScript|{'JavaScript': 100.0}
tensorboard_logger|Log TensorBoard events without touching TensorFlow|451|451|32|MIT License|5|45.649208|Python|{'Python': 100.0}
tensorflow-examples|Sample tensorflow code to try on Floyd|57|57|24|Other|0|45.649|Python|{'Python': 100.0}
siamesenetwork-tensorflow|Using siamese network to do dimensionality reduction and similar image retrieval|67|67|22|MIT License|2|45.5887|Jupyter Notebook|{'Jupyter Notebook': 93.31, 'Python': 6.65, 'Shell': 0.05}
miniflow|Minimal numerical computation library with TensorFlow APIs|193|193|45|Apache License 2.0|0|45.557995|C|{'C': 79.42, 'Python': 20.43, 'Makefile': 0.09, 'Shell': 0.07}
tensorflow_compact_bilinear_pooling|Compact Bilinear Pooling in TensorFlow|77|77|29|Other|3|45.5579|Python|{'Python': 64.76, 'C++': 33.5, 'Shell': 1.73}
TensorMol|Tensorflow + Molecules = TensorMol|83|83|24|GNU General Public License v3.0|9|45.534798|Python|{'Python': 92.31, 'C++': 7.34, 'Shell': 0.3, 'HTML': 0.05}
visual-interaction-networks_tensorflow|Tensorflow Implementation of Visual Interaction Networks|109|109|26|MIT License|2|45.49044|Python|{'Python': 100.0}
caffe-ocr|OCR with caffe deep learning framework -> Migrated to tensorflow|203|203|115|NO LICENSE|2|45.478123|Shell|{'Shell': 100.0}
OpenNMT-tf|Neural machine translation and sequence learning using TensorFlow|317|317|94|MIT License|16|45.43252|Python|{'Python': 98.62, 'Shell': 1.38}
tensorflow-beginner|tensorflow learning according to CS20SI|32|32|32|NO LICENSE|0|45.412357|Python|{'Python': 100.0}
nlc|Neural Language Correction implemented on Tensorflow|110|110|56|NO LICENSE|6|45.40928|Python|{'Python': 100.0}
neuraltalk2-tensorflow|Neuraltalk2 in tensorflow|46|46|29|NO LICENSE|1|45.34033|Python|{'Python': 95.05, 'Jupyter Notebook': 3.57, 'HTML': 1.38}
react-native-tensorflow|A TensorFlow inference library for react native|169|169|20|Apache License 2.0|6|45.252796|Java|{'Java': 47.1, 'Objective-C++': 45.06, 'JavaScript': 4.88, 'Objective-C': 2.96}
udacity-deep-learning|Udacity Deep Learning MOOC assignments|408|408|211|MIT License|1|45.24213|Jupyter Notebook|{'Jupyter Notebook': 100.0}
LOUPE|Tensorflow toolbox implementing several learnable pooling architecture|151|151|47|Apache License 2.0|1|45.022198|Python|{'Python': 100.0}
tensornets|High level network definitions with pre-trained weights in TensorFlow|508|508|71|MIT License|2|45.00494|Python|{'Python': 100.0}
deep-voice-conversion|Deep neural networks for voice conversion (voice style transfer) in Tensorflow|1482|1482|273|MIT License|28|45.004074|Python|{'Python': 97.14, 'Shell': 2.86}
text-detection-ctpn|text detection mainly based on ctpn model in tensorflow, id card detect, connectionist text proposal network|741|741|356|MIT License|82|44.983307|Python|{'Python': 96.61, 'Cuda': 3.21, 'C++': 0.09, 'Shell': 0.09}
SiamFC-TensorFlow|A TensorFlow implementation of the SiamFC tracker|61|61|30|MIT License|5|44.983112|Python|{'Python': 100.0}
CNN-3D-images-Tensorflow|3D image classification using CNN (Convolutional Neural Network)|65|65|39|NO LICENSE|11|44.930855|Python|{'Python': 100.0}
resnet-tf|ResNet Implementation in TensorFlow|60|60|25|NO LICENSE|1|44.90641|Python|{'Python': 100.0}
TensorFlow|This Repository contains all tensorflow tutorials.|31|31|14|NO LICENSE|1|44.90491|Jupyter Notebook|{'Jupyter Notebook': 65.44, 'HTML': 26.91, 'Python': 7.65}
Conditional-PixelCNN-decoder|Tensorflow implementation of Gated Conditional Pixel Convolutional Neural Network|413|413|79|NO LICENSE|3|44.902294|Python|{'Python': 100.0}
dcgan_tensorflow|"Tensorflow implementation of ""UNSUPERVISED REPRESENTATION LEARNING WITH DEEP CONVOLUTIONAL GENERATIVE ADVERSARIAL NETWORKS"""|65|65|20|NO LICENSE|2|44.826157|Python|{'Python': 100.0}
music_recommender|Music recommender using deep learning with Keras and TensorFlow|372|372|82|NO LICENSE|0|44.77321|Jupyter Notebook|{'Jupyter Notebook': 93.9, 'Python': 6.1}
siamese_tf_mnist|Implementing Siamese Network using Tensorflow with MNIST|131|131|47|NO LICENSE|3|44.771053|Python|{'Python': 100.0}
grid-lstm-tensorflow|Examples of using GridLSTM (and GridRNN in general) in tensorflow|53|53|31|Apache License 2.0|0|44.76979|Python|{'Python': 100.0}
visual_search|A visual search engine based on Elasticsearch and Tensorflow|287|287|88|MIT License|0|44.74964|JavaScript|{'JavaScript': 79.79, 'Python': 17.6, 'Java': 0.87, 'HTML': 0.64, 'Cuda': 0.49, 'CSS': 0.41, 'Matlab': 0.18, 'C++': 0.01, 'Makefile': 0.01}
Deep-Image-Matting|"This is tensorflow implementation for paper ""Deep Image Matting"""|281|281|87|NO LICENSE|22|44.69981|Python|{'Python': 100.0}
Dynamic-Memory-Networks-in-TensorFlow|Dynamic Memory Network implementation in TensorFlow|104|104|48|MIT License|2|44.64013|Python|{'Python': 99.31, 'Shell': 0.69}
chatbot-MemN2N-tensorflow|Tensorflow Implementation of Learning End-to-End Goal-Oriented Dialog.|119|119|44|MIT License|0|44.5608|Python|{'Python': 100.0}
TensorFlowOnYARN|Support TensorFlow on YARN|56|56|25|Apache License 2.0|12|44.548065|Java|{'Java': 88.81, 'C++': 6.0, 'Shell': 1.81, 'C': 1.77, 'Protocol Buffer': 1.61}
vat_tf|Virtual adversarial training with Tensorflow|77|77|32|MIT License|3|44.49921|Python|{'Python': 100.0}
SoundNet-tensorflow|"TensorFlow implementation of ""SoundNet""."|67|67|23|MIT License|1|44.45671|Python|{'Python': 100.0}
tf-wgan|Wasserstein DCGAN in Tensorflow/Keras|72|72|32|NO LICENSE|1|44.451763|Python|{'Python': 100.0}
cnn_depth_tensorflow|depth estimation using tensorflow|53|53|26|NO LICENSE|9|44.43968|Python|{'Python': 100.0}
RecurrentHighwayNetworks|Recurrent Highway Networks - Implementations for Tensorflow, Torch7, Theano and Brainstorm|377|377|74|MIT License|3|44.428192|Python|{'Python': 67.97, 'Lua': 32.03}
Tensorflow_in_ROS|Tensorflow tutorial in ROS|48|48|26|Apache License 2.0|0|44.369923|Python|{'Python': 100.0}
ResNeXt-Tensorflow|Simple Tensorflow implementation of ResNeXt using Cifar10|63|63|27|MIT License|0|44.33702|Python|{'Python': 100.0}
crnn-tensorflow|This software implements the Convolutional Recurrent Neural Network (CRNN) in tensorflow|45|45|23|NO LICENSE|5|44.31574|Python|{'Python': 100.0}
AutoPortraitMatting|"Tensorflow implementation of Automatic Portrait Matting on paper ""Automatic Portrait Segmentation for Image Stylization"""|238|238|85|Apache License 2.0|18|44.28671|Python|{'Python': 100.0}
TensorFlowDemo|TensorFlow android demo 车道线 车辆 人脸 动作 骨架 识别 检测|111|111|22|NO LICENSE|1|44.280125|Java|{'Java': 99.49, 'Python': 0.51}
tf-pose-estimation|Deep Pose Estimation implemented using Tensorflow with Custom Architectures for fast inference.|894|894|293|Apache License 2.0|59|44.254932|PureBasic|{'PureBasic': 58.42, 'Python': 26.79, 'Jupyter Notebook': 5.83, 'C++': 5.15, 'C': 2.93, 'Shell': 0.87, 'CMake': 0.01}
text-classification-cnn-rnn|CNN-RNN中文文本分类，基于tensorflow|705|705|333|MIT License|18|44.24218|Python|{'Python': 98.43, 'Shell': 1.57}
TensorFlow_Center_Loss|Center Loss implementation with TensorFlow|60|60|29|MIT License|1|44.221233|Jupyter Notebook|{'Jupyter Notebook': 99.42, 'Python': 0.58}
tensorflow-neat|implementation of neat like genetic algorithm for finding network topologies in tensorflow|54|54|21|NO LICENSE|0|44.171818|Python|{'Python': 100.0}
zhusuan|A Library for Bayesian Deep Learning, Generative Models, Based on Tensorflow|1264|1264|241|MIT License|9|44.149258|Python|{'Python': 100.0}
tf-svm|Tensorflow Linear SVM|54|54|26|NO LICENSE|1|44.144283|Python|{'Python': 100.0}
Grad-CAM-tensorflow|tensorflow implementation of Grad-CAM (CNN visualization)|71|71|26|NO LICENSE|3|44.141705|Jupyter Notebook|{'Jupyter Notebook': 80.96, 'Python': 18.25, 'Shell': 0.79}
Weakly_detector|"Tensorflow implementation of ""Learning Deep Features for Discriminative Localization"""|292|292|76|NO LICENSE|9|44.09562|Jupyter Notebook|{'Jupyter Notebook': 98.81, 'Python': 1.19}
tensorflow-pix2pix|A lightweight pix2pix Tensorflow implementation.|105|105|21|NO LICENSE|2|44.034004|Python|{'Python': 100.0}
tf_serving_example|Deployment of TensorFlow models into production with TensorFlow Serving, Docker, Kubernetes and Microsoft Azure|88|88|39|NO LICENSE|1|44.01407|Python|{'Python': 100.0}
How_to_generate_music_in_tensorflow_LIVE||90|90|46|Apache License 2.0|6|44.01342|Python|{'Python': 100.0}
TensorBoard-TF-Dev-Summit-Tutorial|Hands-on TensorBoard (TensorFlow Dev Summit 2017)|82|82|48|Apache License 2.0|0|43.98312|Python|{'Python': 100.0}
tensorflow-tutorial||74|74|17|NO LICENSE|0|43.97612|Jupyter Notebook|{'Jupyter Notebook': 100.0}
dash-docset-tensorflow|dash/zeal docset for tensorflow|123|123|19|Apache License 2.0|1|43.934536|CSS|{'CSS': 98.05, 'Python': 1.34, 'Shell': 0.61}
medium-facenet-tutorial|Facial Recognition Pipeline using Dlib and Tensorflow|88|88|49|NO LICENSE|1|43.928577|Python|{'Python': 100.0}
practical_seq2seq|A simple, minimal wrapper for tensorflow's seq2seq module, for experimenting with datasets rapidly|385|385|183|GNU General Public License v3.0|38|43.919106|Jupyter Notebook|{'Jupyter Notebook': 62.94, 'Python': 36.52, 'Shell': 0.54}
object-recognition-tensorflow|Object Recognition using TensorFlow and Java|50|50|28|Apache License 2.0|1|43.917465|Java|{'Java': 100.0}
yolov2-tensorflow||60|60|27|MIT License|6|43.848606|Python|{'Python': 100.0}
try-tf|Simple code for trying out TensorFlow with simulated datasets|169|169|94|Apache License 2.0|2|43.832943|Python|{'Python': 84.19, 'R': 15.81}
Fast_Multi_Style_Transfer-tensorflow|Multi style transfer. You can make Gogh + Manet + Picasso style image|162|162|22|NO LICENSE|2|43.82505|Python|{'Python': 86.54, 'Shell': 13.46}
tensorflow-ocaml|OCaml bindings for TensorFlow|155|155|12|Apache License 2.0|2|43.796646|OCaml|{'OCaml': 91.84, 'C': 7.81, 'Python': 0.25, 'Makefile': 0.1, 'Standard ML': 0.0}
picasso|:art: A CNN visualizer|881|881|114|Eclipse Public License 1.0|17|43.796356|Python|{'Python': 78.58, 'HTML': 13.22, 'JavaScript': 5.81, 'Makefile': 2.34, 'CSS': 0.06}
Tensorflow-projects||48|48|19|NO LICENSE|1|43.78624|Python|{'Python': 59.69, 'Jupyter Notebook': 35.4, 'C++': 4.87, 'Shell': 0.04}
face2face-demo|pix2pix demo that learns from facial landmarks and translates this into a face|505|505|163|MIT License|13|43.779854|Python|{'Python': 100.0}
tfjs-layers|TensorFlow.js high-level layers API|164|164|37|Other|10|43.731617|TypeScript|{'TypeScript': 96.66, 'Python': 1.39, 'JavaScript': 0.93, 'Shell': 0.88, 'HTML': 0.15}
async_deep_reinforce|Asynchronous Methods for Deep Reinforcement Learning|485|485|174|Apache License 2.0|34|43.670662|Python|{'Python': 100.0}
MachineLearning_TensorFlow|TensorFlow学习|35|35|28|MIT License|0|43.657|Python|{'Python': 100.0}
tensorflow-xnor-bnn|BinaryNets in TensorFlow with XNOR GEMM op|93|93|24|Apache License 2.0|5|43.651382|C++|{'C++': 51.13, 'Python': 45.95, 'Makefile': 1.48, 'Cuda': 1.33, 'Shell': 0.11}
wheels|Performance-optimized wheels for TensorFlow (SSE, AVX, FMA, XLA, MPI)|547|547|55|NO LICENSE|12|43.646854||{}
impl-pruning-TF|"Implementation of ""Iterative pruning"" on TensorFlow"|102|102|44|NO LICENSE|0|43.639454|Python|{'Python': 100.0}
transformer|A TensorFlow Implementation of the Transformer: Attention Is All You Need|860|860|249|Apache License 2.0|26|43.633366|Python|{'Python': 100.0}
hierarchical-attention-networks|Document classification with Hierarchical Attention Networks in TensorFlow|205|205|84|MIT License|5|43.63136|Python|{'Python': 100.0}
DeepLearningAndTensorflow||50|50|27|NO LICENSE|1|43.59393|Python|{'Python': 100.0}
Kaggle_NCFM|Using Keras+TensorFlow to solve NCFM-Leadboard Top 5%|183|183|84|NO LICENSE|0|43.52638|Python|{'Python': 100.0}
real_time_face_recognition|Real time face detection and recognition base  on opencv/tensorflow/mtcnn/facenet|541|541|296|NO LICENSE|10|43.531624|Python|{'Python': 59.22, 'Jupyter Notebook': 40.78}
MVCNN-TensorFlow|An Multi-View CNN (MVCNN) implementation with TensorFlow.|45|45|29|MIT License|12|43.52566|Python|{'Python': 98.96, 'Shell': 1.04}
dl-docker|An all-in-one Docker image for deep learning. Contains all the popular DL frameworks (TensorFlow, Theano, Torch, Caffe, etc.)|2851|2851|660|NO LICENSE|54|43.508305|Python|{'Python': 58.77, 'Shell': 41.23}
text-cnn-tensorflow|Convolutional Neural Networks for Sentence Classification(TextCNN) implements by TensorFlow|84|84|21|NO LICENSE|0|43.489304|Python|{'Python': 99.49, 'Shell': 0.51}
uTensor|AI inference library based on mbed and TensorFlow|565|565|52|Apache License 2.0|28|43.43708|Python|{'Python': 76.42, 'C++': 23.58}
Image-Captioning|TensorFlow (TensorLayer) Implementation of Image Captioning ⚠️（Deprecated）⚠️|84|84|47|NO LICENSE|3|43.400867|Python|{'Python': 99.7, 'Shell': 0.3}
EUNN-tensorflow|Efficient Unitary Neural Network(EUNN) implementation in tensorflow|40|40|22|Other|0|43.390617|Python|{'Python': 99.92, 'Shell': 0.08}
TCML-tensorflow|Tensorflow implementation of Meta-Learning with Temporal Convolutions|82|82|14|MIT License|0|43.38472|Python|{'Python': 100.0}
tensorflow-cifar-10|Cifar-10 CNN implementation using TensorFlow library with 20% error.|46|46|27|MIT License|0|43.344044|Python|{'Python': 100.0}
How-to-Deploy-a-Tensorflow-Model-in-Production|"This is the code for the ""How to Deploy a Tensorflow Model in Production"" by Siraj Raval on YouTube"|171|171|66|NO LICENSE|6|43.312275|Python|{'Python': 51.09, 'Jupyter Notebook': 48.91}
tensorflow_video_classification_LSTM|Action detection used BiLSTM and Tensorflow|54|54|25|MIT License|2|43.295094|Python|{'Python': 98.05, 'Shell': 1.95}
handson-ml|A series of Jupyter notebooks that walk you through the fundamentals of Machine Learning and Deep Learning in python using Scikit-Learn and TensorFlow.|7691|7691|3939|Apache License 2.0|27|43.266|Jupyter Notebook|{'Jupyter Notebook': 99.82, 'Python': 0.18, 'Shell': 0.0, 'Makefile': 0.0}
CoGAN-tensorflow|Implement Coupled Generative Adversarial Networks in Tensorflow|81|81|20|NO LICENSE|2|43.21584|Python|{'Python': 100.0}
tensorflow-classification|A unified program to check predictions of different convolutional neural networks for image classification.|46|46|19|NO LICENSE|1|43.201645|Python|{'Python': 98.36, 'Shell': 1.64}
Make_Money_with_Tensorflow|"This is the code for ""Make Money with Tensorflow"" by Siraj Raval on Youtube "|85|85|20|GNU General Public License v3.0|1|43.178154|Python|{'Python': 100.0}
tensorflow-MNIST-GAN-DCGAN|Tensorflow implementation of Generative Adversarial Networks (GAN) and Deep Convolutional Generative Adversarial Netwokrs for MNIST dataset.|48|48|27|NO LICENSE|1|43.177113|Python|{'Python': 100.0}
tf-3dgan|Tensorflow implementation of 3D Generative Adversarial Network.|117|117|39|MIT License|9|43.127438|Python|{'Python': 100.0}
tensorrec|A TensorFlow recommendation algorithm and framework in Python.|384|384|58|Apache License 2.0|5|43.10711|Python|{'Python': 100.0}
elbow|Flexible Bayesian inference using TensorFlow|138|138|19|"BSD 3-Clause ""New"" or ""Revised"" License"|1|43.03799|Python|{'Python': 100.0}
tf-Faster-RCNN|TensorFlow implementation of Faster R-CNN|78|78|44|NO LICENSE|10|43.025948|Python|{'Python': 66.27, 'Jupyter Notebook': 31.73, 'Cuda': 1.92, 'C++': 0.05, 'Makefile': 0.02}
Coursera-ML-AndrewNg|use numpy, scipy, and tensorflow to implement these basic ML model and learning algorithm|659|659|250|MIT License|0|42.996998|Jupyter Notebook|{'Jupyter Notebook': 99.38, 'Python': 0.62}
deepQN_tensorflow|Unfinished. Deep Q Learning in Tensorflow for ATARI. |72|72|20|NO LICENSE|1|42.988163|Python|{'Python': 100.0}
go-tensorflow-image-recognition|Image Recognition API in Go using TensorFlow|71|71|23|MIT License|1|42.925713|Go|{'Go': 100.0}
tensorflow-tutorial|Code for email classification in TensorFlow.|37|37|20|NO LICENSE|0|42.914352|Python|{'Python': 51.83, 'TeX': 45.83, 'Shell': 2.34}
tf_seq2seq_chatbot|[unmaintained]|344|344|199|NO LICENSE|15|42.91176|Python|{'Python': 98.64, 'Shell': 1.36}
tensorflow-hangul-recognition|Handwritten Korean Character Recognition with TensorFlow and Android|44|44|26|Apache License 2.0|1|42.9024|Python|{'Python': 58.73, 'Java': 41.27}
dqn|DQN implementation in Keras + TensorFlow + OpenAI Gym|80|80|44|NO LICENSE|7|42.87725|Python|{'Python': 100.0}
tensorflow_tutorials|Code for TF tutorials (CS20SI and CS224N)|36|36|21|NO LICENSE|3|42.85983|Python|{'Python': 100.0}
Generative-Adversarial-Network-Tutorial|Tutorial on creating your own GAN in Tensorflow|227|227|70|NO LICENSE|4|42.849606|Jupyter Notebook|{'Jupyter Notebook': 67.93, 'Python': 32.07}
bi-att-flow|Bi-directional Attention Flow (BiDAF) network is a multi-stage hierarchical process that represents context at different levels of granularity and uses a bi-directional attention flow mechanism to achieve a query-aware context representation without early summarization.|719|719|323|Apache License 2.0|49|42.836357|Python|{'Python': 75.22, 'Jupyter Notebook': 22.19, 'HTML': 1.95, 'Shell': 0.64}
Facebook-Messenger-Bot|Facebook chatbot that I trained to talk like me using Seq2Seq|324|324|117|NO LICENSE|10|41.19976|Python|{'Python': 91.69, 'JavaScript': 8.31}
ClockworkRNN|Clockwork RNN in TensorFlow|44|44|17|NO LICENSE|3|41.179447|Python|{'Python': 100.0}
tensorflow_export_cpp_example|Tutorial for how to export your tensorflow models in python to C++|68|68|17|NO LICENSE|4|41.130306|PureBasic|{'PureBasic': 81.46, 'Python': 13.02, 'C++': 5.52}
gail-tf|Tensorflow implementation of generative adversarial imitation learning|102|102|29|MIT License|0|41.112988|Python|{'Python': 100.0}
insuranceQA-cnn-lstm|tensorflow and theano cnn code for insurance QA(question Answer matching)|375|375|222|NO LICENSE|18|41.11037|Python|{'Python': 100.0}
tensorflow-class-activation-mapping|Learning Deep Features for Discriminative Localization (2016)|51|51|19|MIT License|0|41.101154|Python|{'Python': 91.53, 'Lua': 8.47}
installTensorFlowTX2|Install TensorFlow on the NVIDIA Jetson TX2 Development Kit|109|109|70|MIT License|7|41.057545|Shell|{'Shell': 100.0}
CarND-Alexnet-Feature-Extraction|This lab guides you through using AlexNet and TensorFlow to build a feature extraction network.|83|83|397|MIT License|4|41.050682|Python|{'Python': 100.0}
How-to-Use-Tensorflow-for-Time-Series-Live-||104|104|54|NO LICENSE|3|41.011284|Jupyter Notebook|{'Jupyter Notebook': 100.0}
nasnet-tensorflow|A nasnet in tensorflow|36|36|16|Apache License 2.0|0|40.98761|Python|{'Python': 98.86, 'Shell': 1.14}
SampleRNN|Tensorflow implementation of SampleRNN|33|33|19|GNU Lesser General Public License v3.0|2|40.84909|Python|{'Python': 99.07, 'Shell': 0.93}
DaNet-Tensorflow|"Tensorflow implementation of ""Speaker-independent Speech Separation with Deep Attractor Network"""|37|37|21|MIT License|5|40.803856|Python|{'Python': 96.73, 'Shell': 3.27}
seq2seq-signal-prediction|Signal prediction with a Sequence-to-Sequence (seq2seq) Recurrent Neural Network (RNN) model in TensorFlow - Guillaume Chevalier|381|381|126|MIT License|5|40.80257|Jupyter Notebook|{'Jupyter Notebook': 90.58, 'Python': 9.42}
hourglasstensorlfow|Tensorflow implementation of Stacked Hourglass Networks for Human Pose Estimation |158|158|55|NO LICENSE|25|40.77042|Python|{'Python': 100.0}
TensorFlow-Object-Detection-API-Tutorial-Train-Multiple-Objects-Windows-10|How to train a TensorFlow Object Detection Classifier for multiple object detection on Windows|313|313|110|NO LICENSE|29|40.715385|Python|{'Python': 100.0}
sagemaker-tensorflow-containers|This support code is used for making the TensorFlow framework run on Amazon SageMaker.|51|51|19|Apache License 2.0|4|40.70798|Python|{'Python': 100.0}
tf_tutorial_plus|Tutorials for TensorFlow APIs the official documentation doesn't cover|196|196|52|NO LICENSE|4|40.706326|Jupyter Notebook|{'Jupyter Notebook': 100.0}
expressive_tacotron|Tensorflow Implementation of Expressive Tacotron|120|120|16|NO LICENSE|4|40.637054|Python|{'Python': 100.0}
tensorflow-densenet|Tensorflow-DenseNet with ImageNet Pretrained Models|50|50|13|Apache License 2.0|3|40.60947|Python|{'Python': 100.0}
Free-Tensorflow|Tensorflow 免费中文视频教程，开源代码，免费书籍.|44|44|14|Apache License 2.0|0|40.592964||{}
TensorPy|Easy Image Classification with TensorFlow|33|33|26|MIT License|1|40.543262|Python|{'Python': 94.08, 'Shell': 5.92}
tensorflowML||14|14|10|NO LICENSE|0|40.542103|Jupyter Notebook|{'Jupyter Notebook': 99.89, 'Python': 0.11}
tensorflowbook|tensorflow教程每个章节的源码|19|19|14|NO LICENSE|1|40.536507|Python|{'Python': 100.0}
LeNet-in-Tensorflow|Implementation of the LeNet-5 deep neural network model in Tensorflow. https://www.youtube.com/watch?v=ixkpBmKRZDw|17|17|29|NO LICENSE|1|40.535347|Jupyter Notebook|{'Jupyter Notebook': 100.0}
kubeflow|Machine Learning Toolkit for Kubernetes|3723|3723|450|Apache License 2.0|209|40.53384|Python|{'Python': 60.32, 'Go': 12.35, 'Shell': 9.74, 'HTML': 7.43, 'Makefile': 7.4, 'CSS': 2.76}
